species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
665,Spewpa,コフーライ,분떠도리,Spewpa-River-Internal,River,12,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
665,Spewpa,コフーライ,분떠도리,Spewpa-Monsoon-Internal,Monsoon,13,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
665,Spewpa,コフーライ,분떠도리,Spewpa-Savanna-Internal,Savanna,14,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
665,Spewpa,コフーライ,분떠도리,Spewpa-Sun-Internal,Sun,15,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
665,Spewpa,コフーライ,분떠도리,Spewpa-Ocean-Internal,Ocean,16,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
665,Spewpa,コフーライ,분떠도리,Spewpa-Jungle-Internal,Jungle,17,,6,hidden_persistent_form_value,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.
666,Vivillon,ビビヨン,비비용,Vivillon-Icy Snow,Icy Snow,0,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Polar,Polar,1,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Tundra,Tundra,2,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Continental,Continental,3,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Garden,Garden,4,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Elegant,Elegant,5,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon,Meadow,6,,6,base_form,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Modern,Modern,7,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Marine,Marine,8,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Archipelago,Archipelago,9,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-High Plains,High Plains,10,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Sandstorm,Sandstorm,11,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-River,River,12,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Monsoon,Monsoon,13,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Savanna,Savanna,14,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Sun,Sun,15,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Ocean,Ocean,16,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Jungle,Jungle,17,,6,cosmetic_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Fancy,Fancy,18,,6,persistent_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
666,Vivillon,ビビヨン,비비용,Vivillon-Pokeball,Pokeball,19,,6,persistent_identity,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
668,Pyroar,カエンジシ,화염레오,Pyroar,Base,0,,6,base_form,Fire,Normal,86,68,72,106,109,66,Rivalry|Unnerve|Moxie,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
668,Pyroar,カエンジシ,화염레오,Pyroar-Mega,Mega,1,,9,battle_transformation,Fire,Normal,86,88,92,126,129,86,Fire Mane,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301,Red,0,,6,base_form,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Yellow,Yellow,1,,6,cosmetic_identity,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Orange,Orange,2,,6,cosmetic_identity,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Blue,Blue,3,,6,cosmetic_identity,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-White,White,4,,6,cosmetic_identity,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
670,Floette,フラエッテ,플라엣테,Floette,Red,0,,6,base_form,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
670,Floette,フラエッテ,플라엣테,Floette-Yellow,Yellow,1,,6,cosmetic_identity,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
670,Floette,フラエッテ,플라엣테,Floette-Orange,Orange,2,,6,cosmetic_identity,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
670,Floette,フラエッテ,플라엣테,Floette-Blue,Blue,3,,6,cosmetic_identity,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
670,Floette,フラエッテ,플라엣테,Floette-White,White,4,,6,cosmetic_identity,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
670,Floette,フラエッテ,플라엣테,Floette-Eternal,Eternal,5,,6,persistent_identity,Fairy,,74,65,67,92,125,128,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
670,Floette,フラエッテ,플라엣테,Floette-Mega,Mega,6,,9,battle_transformation,Fairy,,74,85,87,102,155,148,Fairy Aura,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
671,Florges,フラージェス,플라제스,Florges,Red,0,,6,base_form,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
671,Florges,フラージェス,플라제스,Florges-Yellow,Yellow,1,,6,cosmetic_identity,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
671,Florges,フラージェス,플라제스,Florges-Orange,Orange,2,,6,cosmetic_identity,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
671,Florges,フラージェス,플라제스,Florges-Blue,Blue,3,,6,cosmetic_identity,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
671,Florges,フラージェス,플라제스,Florges-White,White,4,,6,cosmetic_identity,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou,Natural,0,,6,base_form,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
676,Furfrou,トリミアン,트리미앙,Furfrou-Heart,Heart,1,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Star,Star,2,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Diamond,Diamond,3,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Debutante,Debutante,4,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Matron,Matron,5,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Dandy,Dandy,6,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-La Reine,La Reine,7,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Kabuki,Kabuki,8,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
676,Furfrou,トリミアン,트리미앙,Furfrou-Pharaoh,Pharaoh,9,,6,cosmetic_identity,Normal,,75,80,60,102,65,90,Fur Coat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
678,Meowstic,ニャオニクス,냐오닉스,Meowstic,M,0,,6,base_form,Psychic,,74,48,76,104,83,81,Keen Eye|Infiltrator|Prankster,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-F,F,1,,6,persistent_identity,Psychic,,74,48,76,104,83,81,Keen Eye|Infiltrator|Competitive,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-M-Mega,M-Mega,2,,9,battle_transformation,Psychic,,74,48,76,124,143,101,Trace,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-F-Mega,F-Mega,3,,9,battle_transformation,Psychic,,74,48,76,124,143,101,Trace,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
681,Aegislash,ギルガルド,킬가르도,Aegislash,Shield,0,,6,base_form,Steel,Ghost,60,50,140,60,50,140,Stance Change,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
681,Aegislash,ギルガルド,킬가르도,Aegislash-Blade,Blade,1,,6,battle_only_form,Steel,Ghost,60,140,50,60,140,50,Stance Change,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
687,Malamar,カラマネロ,칼라마네로,Malamar,Base,0,,6,base_form,Dark,Psychic,86,92,88,73,68,75,Contrary|Suction Cups|Infiltrator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
687,Malamar,カラマネロ,칼라마네로,Malamar-Mega,Mega,1,,9,battle_transformation,Dark,Psychic,86,102,88,88,98,120,Contrary,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
689,Barbaracle,ガメノデス,거북손데스,Barbaracle,Base,0,,6,base_form,Rock,Water,72,105,115,68,54,86,Tough Claws|Sniper|Pickpocket,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
689,Barbaracle,ガメノデス,거북손데스,Barbaracle-Mega,Mega,1,,9,battle_transformation,Rock,Fighting,72,140,130,88,64,106,Tough Claws,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
691,Dragalge,ドラミドロ,드래캄,Dragalge,Base,0,,6,base_form,Poison,Dragon,65,75,90,44,97,123,Poison Point|Poison Touch|Adaptability,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
691,Dragalge,ドラミドロ,드래캄,Dragalge-Mega,Mega,1,,9,battle_transformation,Poison,Dragon,65,85,105,44,132,163,Regenerator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
701,Hawlucha,ルチャブル,루차불,Hawlucha,Base,0,,6,base_form,Fighting,Flying,78,92,75,118,74,63,Limber|Unburden|Mold Breaker,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
701,Hawlucha,ルチャブル,루차불,Hawlucha-Mega,Mega,1,,9,battle_transformation,Fighting,Flying,78,137,100,118,74,93,No Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
705,Sliggoo,ヌメイル,미끄네일,Sliggoo,Base,0,,6,base_form,Dragon,,68,75,53,60,83,113,Sap Sipper|Hydration|Gooey,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
